departement;departement_name;dienststelle;dienststelle_name;spezialfinanzierung;spezialfinanzierung_name;konto;bezeichnung;rechnung_2025;budget_2025;rechnung_2024;abweichung;prozent;kommentar;seite
25;Finanzdepartement;2546;Verschiedene Erträge;;;3199.00;Übriger Betriebsaufwand;;;867202.0;;;;332
25;Finanzdepartement;2546;Verschiedene Erträge;;;4110.00;Anteil am Reingewinn der SNB;-23990708.0;-4500000.0;;-19490708.0;433.13;Zum Zeitpunkt der Budgetierung war;332
25;Finanzdepartement;2546;Verschiedene Erträge;;;4461.10;Anteil am Ergebnis der Schaffhauser Kantonalbank;-45062152.0;-40000000.0;-46400000.0;-5062152.0;12.66;Das Ergebnis der Schaffhauser;332
25;Finanzdepartement;2546;Verschiedene Erträge;;;4461.30;Anteil am Ergebnis der KSD (bis vor Umwandlung in ITSH);;;-3448588.0;;;;332
25;Finanzdepartement;2546;Verschiedene Erträge;;;4463.10;Anteil am Ergebnis der Elektrizitätswerk des Kantons Schaffhausen AG (EKS);-1040349.0;-1290000.0;-1522860.6;249651.0;-19.35;Geringere Dividende Elektrizitätswerk;332
25;Finanzdepartement;2546;Verschiedene Erträge;;;4895.00;Entnahmen aus Aufwert.reserve;-1117800.0;-1123800.0;-1123800.0;6000.0;-0.53;;332
25;Finanzdepartement;2550;Schaffhauser Polizei;;;3000.10;Sitzungsgelder Kommissionen;479.0;400.0;400.0;79.0;19.75;;332
25;Finanzdepartement;2550;Schaffhauser Polizei;;;3010.00;Löhne des Verwaltungs- und Betriebspersonals;23358170.6;24347300.0;22258896.7;-989129.4;-4.06;Die Lohnkosten fielen wegen der;332
25;Finanzdepartement;2550;Schaffhauser Polizei;;;3010.95;Rückerstattungen Taggelder UV, EO, MSE, MV, IV für Verwaltungs- und Betriebspersonal;-178670.55;-100000.0;-105506.35;-78670.55;78.67;;332
25;Finanzdepartement;2550;Schaffhauser Polizei;;;3049.00;Übrige Zulagen;2111108.2;2166300.0;1761581.65;-55191.8;-2.55;Der eingerechnete Puffer von Fr.;332
25;Finanzdepartement;2550;Schaffhauser Polizei;;;3050.00;AG-Beiträge AHV, IV, EO, ALV, Verwaltungskosten;1605567.4;1586900.0;1517762.25;18667.4;1.18;;332
25;Finanzdepartement;2550;Schaffhauser Polizei;;;3052.00;AG-Beiträge an Pensionskassen;3031218.95;3259400.0;2948315.7;-228181.05;-7.0;;332
25;Finanzdepartement;2550;Schaffhauser Polizei;;;3053.00;AG-Beiträge an Unfallversicherungen;132333.95;131800.0;125350.65;533.95;0.41;;332
25;Finanzdepartement;2550;Schaffhauser Polizei;;;3054.00;AG-Beiträge an Familienzulagekassen;321517.8;317400.0;303845.35;4117.8;1.3;;332
25;Finanzdepartement;2550;Schaffhauser Polizei;;;3059.10;AG-Beiträge Sozialfonds;19633.8;19500.0;18557.3;133.8;0.69;;332
25;Finanzdepartement;2550;Schaffhauser Polizei;;;3064.00;Überbrückungsrenten;42741.0;10000.0;5660.0;32741.0;327.41;Der vorzeitige Übertritt in den;333
25;Finanzdepartement;2550;Schaffhauser Polizei;;;3069.00;Übrige Arbeitgeberleistungen;786.8;1000.0;;-213.2;-21.32;;333
25;Finanzdepartement;2550;Schaffhauser Polizei;;;3090.00;Aus- und Weiterbildung des eigenen Personals;310375.14;337800.0;336849.63;-27424.86;-8.12;Nicht alle budgetierten Kurse und;333
25;Finanzdepartement;2550;Schaffhauser Polizei;;;3091.00;Personalwerbung;67732.35;70000.0;63044.7;-2267.65;-3.24;;333
25;Finanzdepartement;2550;Schaffhauser Polizei;;;3099.00;Übriger Personalaufwand;170546.52;100600.0;129986.2;69946.52;69.53;Zusätzliche Einsätze und;333
25;Finanzdepartement;2550;Schaffhauser Polizei;;;3100.00;Büromaterial;24515.57;32200.0;20538.1;-7684.43;-23.86;;333
25;Finanzdepartement;2550;Schaffhauser Polizei;;;3101.00;Betriebs- und Verbrauchsmaterial;168261.71;241300.0;135667.53;-73038.29;-30.27;Tiefere Benzin- und Dieselpreise;333
25;Finanzdepartement;2550;Schaffhauser Polizei;;;3102.00;Drucksachen, Publikationen;31902.1;42500.0;26427.5;-10597.9;-24.94;Weniger Ausgaben für Drucksachen;333
25;Finanzdepartement;2550;Schaffhauser Polizei;;;3103.00;Fachliteratur, Zeitschriften;13722.85;19900.0;12555.81;-6177.15;-31.04;;333
25;Finanzdepartement;2550;Schaffhauser Polizei;;;3106.00;Medizinisches Material;18873.69;21500.0;12600.31;-2626.31;-12.22;;333
25;Finanzdepartement;2550;Schaffhauser Polizei;;;3110.00;Büromöbel und -geräte;2856.8;5000.0;9485.5;-2143.2;-42.86;;333
25;Finanzdepartement;2550;Schaffhauser Polizei;;;3111.00;Maschinen, Geräte und Fahrzeuge;1214022.02;1207300.0;1472217.18;6722.02;0.56;;333
25;Finanzdepartement;2550;Schaffhauser Polizei;;;3112.00;Kleider, Wäsche, Vorhänge;322471.89;362700.0;408006.31;-40228.11;-11.09;Tiefere Ausgaben, da weniger;333
25;Finanzdepartement;2550;Schaffhauser Polizei;;;3113.00;Hardware;686067.69;652700.0;597831.19;33367.69;5.11;Zusätzliche Aufwände durch die;333
25;Finanzdepartement;2550;Schaffhauser Polizei;;;3118.00;Immaterielle Anlagen;114021.47;102800.0;78444.82;11221.47;10.92;;333
25;Finanzdepartement;2550;Schaffhauser Polizei;;;3130.00;Dienstleistungen Dritter;1505393.93;1518000.0;1270370.96;-12606.07;-0.83;;333
25;Finanzdepartement;2550;Schaffhauser Polizei;;;3132.00;Honorare externe Berater, Gutachter, Fachexperten etc. Mehrausgaben durch zusätzliche;34227.15;17000.0;48613.65;17227.15;101.34;;334
25;Finanzdepartement;2550;Schaffhauser Polizei;;;3133.00;Informatik-Nutzungsaufwand Für die Nutzung des Kapo-Datacenter;352854.64;279400.0;340931.04;73454.64;26.29;;334
25;Finanzdepartement;2550;Schaffhauser Polizei;;;3134.00;Sachversicherungsprämien;29000.37;24300.0;24175.45;4700.37;19.34;;334
25;Finanzdepartement;2550;Schaffhauser Polizei;;;3137.00;Steuern und Abgaben;14140.62;10400.0;13580.07;3740.62;35.97;;334
25;Finanzdepartement;2550;Schaffhauser Polizei;;;3140.00;Unterhalt Grundstücke;69456.35;70000.0;4646.7;-543.65;-0.78;;334
25;Finanzdepartement;2550;Schaffhauser Polizei;;;3151.00;Unterhalt Maschinen, Geräte, Fahrzeuge Zusätzliche Kosten für aufwändige;1060164.95;821800.0;955873.77;238364.95;29.01;;334
25;Finanzdepartement;2550;Schaffhauser Polizei;;;3153.00;Informatik-Unterhalt (Hardware);3738.91;10200.0;6776.15;-6461.09;-63.34;;334
25;Finanzdepartement;2550;Schaffhauser Polizei;;;3158.00;Unterhalt immaterielle Anlagen Geringere Aufwände für Software-;751348.7;995700.0;684516.4;-244351.3;-24.54;;334
25;Finanzdepartement;2550;Schaffhauser Polizei;;;3160.00;Mieten und Pachten Liegenschaften;26516.8;35800.0;49099.05;-9283.2;-25.93;;334
25;Finanzdepartement;2550;Schaffhauser Polizei;;;3161.00;Mieten, Benützungskosten Anlagen Tiefere Kosten durch noch nicht;372159.8;459600.0;447759.72;-87440.2;-19.03;;334
25;Finanzdepartement;2550;Schaffhauser Polizei;;;3170.00;Reisekosten und Spesen Mehraufwände für Reisekosten und;117915.6;91000.0;106539.95;26915.6;29.58;;334
25;Finanzdepartement;2550;Schaffhauser Polizei;;;3181.00;Tatsächliche Forderungsverluste;82469.7;137900.0;136803.79;-55430.3;-40.2;Die tatsächlichen Forderungsverluste;335
25;Finanzdepartement;2550;Schaffhauser Polizei;;;3190.00;Schadenersatzleistungen;10629.4;10000.0;8115.3;629.4;6.29;;335
25;Finanzdepartement;2550;Schaffhauser Polizei;;;3199.00;Übriger Betriebsaufwand;131336.63;128600.0;121097.42;2736.63;2.13;;335
25;Finanzdepartement;2550;Schaffhauser Polizei;;;3300.60;Planmässige Abschreibungen Mobilien;382352.0;338300.0;284999.67;44052.0;13.02;Ein grösseres Projekt konnte 2025;335
25;Finanzdepartement;2550;Schaffhauser Polizei;;;3300.90;Planmässige Abschreibungen übrige Sachanlagen;;;30784.5;;;;335
25;Finanzdepartement;2550;Schaffhauser Polizei;;;3320.00;Planmässige Abschreibungen immaterielle Anlagen;90933.0;85800.0;90933.0;5133.0;5.98;;335
25;Finanzdepartement;2550;Schaffhauser Polizei;;;3499.00;Übriger Finanzaufwand;10333.72;;;10333.72;;Kreditkarten-Spesen, welche nicht auf;335
25;Finanzdepartement;2550;Schaffhauser Polizei;;;3611.00;Entschädigungen an Kantone und Konkordate;422334.9;434600.0;619807.45;-12265.1;-2.82;;335
25;Finanzdepartement;2550;Schaffhauser Polizei;;;3630.00;Beiträge an den Bund;121185.1;232800.0;109420.72;-111614.9;-47.94;Der Beitrag für den Betrieb des;335
25;Finanzdepartement;2550;Schaffhauser Polizei;;;3631.00;Beiträge an Kantone und Konkordate;145763.15;157600.0;159467.05;-11836.85;-7.51;;335
25;Finanzdepartement;2550;Schaffhauser Polizei;;;3636.00;Beiträge an private Organisationen ohne Erwerbszweck;1430.0;2000.0;1362.4;-570.0;-28.5;;335
25;Finanzdepartement;2550;Schaffhauser Polizei;;;3900.00;IV Material- und Warenbezüge;6800.0;10000.0;10262.0;-3200.0;-32.0;;335
25;Finanzdepartement;2550;Schaffhauser Polizei;;;3910.00;IV Dienstleistungen;14094.1;19000.0;11659.0;-4905.9;-25.82;;335
25;Finanzdepartement;2550;Schaffhauser Polizei;;;4210.00;Gebühren für Amtshandlungen;-69036.0;-48600.0;-53610.0;-20436.0;42.05;Mehreinnahmen durch eine grössere;335
25;Finanzdepartement;2550;Schaffhauser Polizei;;;4240.00;Benützungsgebühren und Dienstleistungen;-162511.67;-145800.0;-184267.65;-16711.67;11.46;Mehr ausgestellte Rechnungen für;335
25;Finanzdepartement;2550;Schaffhauser Polizei;;;4250.00;Verkäufe;-31759.26;-6200.0;-6020.01;-25559.26;412.25;Es konnten mehr ausgediente Geräte;335
25;Finanzdepartement;2550;Schaffhauser Polizei;;;4260.00;Rückerstattungen und Kostenbeteiligungen Dritter;-1453.3;-6400.0;-40013.7;4946.7;-77.29;;335
25;Finanzdepartement;2550;Schaffhauser Polizei;;;4270.00;Bussen;-3713306.11;-4500000.0;-4329853.42;786693.89;-17.48;Schwerpunktbildung bei mobilen;336
25;Finanzdepartement;2550;Schaffhauser Polizei;;;4290.00;Übrige Entgelte;-810.0;;;-810.0;;;336
25;Finanzdepartement;2550;Schaffhauser Polizei;;;4301.00;Beschlagnahmte Vermögenswerte;;-700.0;;700.0;-100.0;;336
25;Finanzdepartement;2550;Schaffhauser Polizei;;;4610.00;Entschädigungen vom Bund;-389612.55;-421800.0;-437037.55;32187.45;-7.63;Mindereinnahmen für Verkehrs- und;336
25;Finanzdepartement;2550;Schaffhauser Polizei;;;4610.30;Entschädigungen vom Bund für mobile Schwerverkehrskontrollen;-430892.0;-420000.0;-430892.0;-10892.0;2.59;;336
25;Finanzdepartement;2550;Schaffhauser Polizei;;;4611.00;Entschädigungen von Kantonen und Konkordaten;-500906.96;-387600.0;-432361.3;-113306.96;29.23;Zusätzliche Einnahmen durch;336
25;Finanzdepartement;2550;Schaffhauser Polizei;;;4612.10;Entschädigungen von innerkantonalen Gemeinden und Gemeindezweckverbänden;-30200.8;-27000.0;-27202.95;-3200.8;11.85;;336
25;Finanzdepartement;2550;Schaffhauser Polizei;;;4614.00;Entschädigungen von öffentlichen Unternehmungen;-25783.5;-22400.0;-19951.0;-3383.5;15.1;;336
25;Finanzdepartement;2550;Schaffhauser Polizei;;;4632.10;Laufende Betriebsbeiträge von innerkantonalen Gemeinden und Gemeindezweckverbände;-3138320.0;-3157700.0;-3157721.0;19380.0;-0.61;;336
25;Finanzdepartement;2550;Schaffhauser Polizei;;;4635.00;Beiträge von privaten Unternehmungen;-1800.0;-2600.0;-1800.0;800.0;-30.77;;336
25;Finanzdepartement;2550;Schaffhauser Polizei;;;4636.00;Beiträge von privaten Organisationen ohne Erwerbszweck;-2000.0;-2000.0;-2000.0;;;;336
25;Finanzdepartement;2550;Schaffhauser Polizei;;;4910.00;IV Dienstleistungen;-298717.5;-334000.0;-305036.1;35282.5;-10.56;Mindereinnahmen aus;336
25;Finanzdepartement;2550;Schaffhauser Polizei;;;4930.00;IV Betriebs- und Verwaltungskosten;-38000.0;-38000.0;-38000.0;;;;336
25;Finanzdepartement;2550;Schaffhauser Polizei;;;4980.00;Übertragungen;-2100000.0;-2100000.0;-2100000.0;;;;336
25;Finanzdepartement;2551;Kantonale Feuerpolizei;;;3010.00;Löhne des Verwaltungs- und Betriebspersonals;1018938.6;1076200.0;995660.35;-57261.4;-5.32;Vorläufiger Verzicht auf;337
25;Finanzdepartement;2551;Kantonale Feuerpolizei;;;3010.95;Rückerstattungen Taggelder UV, EO, MSE, MV, IV für Verwaltungs- und Betriebspersonal;;;-3043.8;;;;337
25;Finanzdepartement;2551;Kantonale Feuerpolizei;;;3050.00;AG-Beiträge AHV, IV, EO, ALV, Verwaltungskosten;66180.15;69900.0;64492.3;-3719.85;-5.32;;337
25;Finanzdepartement;2551;Kantonale Feuerpolizei;;;3052.00;AG-Beiträge an Pensionskassen;140133.1;143700.0;145271.8;-3566.9;-2.48;;337
25;Finanzdepartement;2551;Kantonale Feuerpolizei;;;3053.00;AG-Beiträge an Unfallversicherungen;5519.35;5800.0;5357.85;-280.65;-4.84;;337
25;Finanzdepartement;2551;Kantonale Feuerpolizei;;;3054.00;AG-Beiträge an Familienzulagekassen;13237.55;13900.0;12903.9;-662.45;-4.77;;337
25;Finanzdepartement;2551;Kantonale Feuerpolizei;;;3059.10;AG-Beiträge Sozialfonds;814.95;800.0;790.75;14.95;1.87;;337
25;Finanzdepartement;2551;Kantonale Feuerpolizei;;;3090.00;Aus- und Weiterbildung des eigenen Personals;13887.65;16700.0;-9644.02;-2812.35;-16.84;;337
25;Finanzdepartement;2551;Kantonale Feuerpolizei;;;3099.00;Übriger Personalaufwand;800.0;1500.0;2001.25;-700.0;-46.67;;337
25;Finanzdepartement;2551;Kantonale Feuerpolizei;;;3100.00;Büromaterial;1536.04;2400.0;2615.37;-863.96;-36.0;;337
25;Finanzdepartement;2551;Kantonale Feuerpolizei;;;3101.00;Betriebs- und Verbrauchsmaterial;7430.35;9800.0;8411.65;-2369.65;-24.18;;337
25;Finanzdepartement;2551;Kantonale Feuerpolizei;;;3102.00;Drucksachen, Publikationen;2800.05;4500.0;;-1699.95;-37.78;;337
25;Finanzdepartement;2551;Kantonale Feuerpolizei;;;3103.00;Fachliteratur, Zeitschriften;2195.56;4400.0;1570.05;-2204.44;-50.1;;337
25;Finanzdepartement;2551;Kantonale Feuerpolizei;;;3109.00;Übriger Material- und Warenaufwand;;1000.0;;-1000.0;-100.0;;337
25;Finanzdepartement;2551;Kantonale Feuerpolizei;;;3110.00;Büromöbel und -geräte;;1000.0;8810.15;-1000.0;-100.0;;337
25;Finanzdepartement;2551;Kantonale Feuerpolizei;;;3111.00;Maschinen, Geräte und Fahrzeuge;92498.01;160000.0;174925.2;-67501.99;-42.19;Verschiebung der Ersatzbeschaffung;337
25;Finanzdepartement;2551;Kantonale Feuerpolizei;;;3112.00;Kleider, Wäsche, Vorhänge;12413.2;23500.0;10133.85;-11086.8;-47.18;Verzicht auf Ersatzbeschaffung;337
25;Finanzdepartement;2551;Kantonale Feuerpolizei;;;3113.00;Hardware;1066.95;5500.0;5236.6;-4433.05;-80.6;;337
25;Finanzdepartement;2551;Kantonale Feuerpolizei;;;3118.00;Immaterielle Anlagen;101567.3;115000.0;;-13432.7;-11.68;Die Differenz zwischen Budget und Ist;337
25;Finanzdepartement;2551;Kantonale Feuerpolizei;;;3120.00;Ver- und Entsorgung Liegenschaften VV;1143.7;2200.0;1459.4;-1056.3;-48.01;;337
25;Finanzdepartement;2551;Kantonale Feuerpolizei;;;3130.00;Dienstleistungen Dritter;36027.88;42200.0;239866.29;-6172.12;-14.63;;337
25;Finanzdepartement;2551;Kantonale Feuerpolizei;;;3131.00;Planungen und Projektierungen Dritter;-31027.85;15000.0;49523.75;-46027.85;-306.85;Übertrag Fr. 42'000 aus 2024,;338
25;Finanzdepartement;2551;Kantonale Feuerpolizei;;;3132.00;Honorare externe Berater, Gutachter, Fachexperten etc.;23330.15;21000.0;4572.75;2330.15;11.1;;338
25;Finanzdepartement;2551;Kantonale Feuerpolizei;;;3133.00;Informatik-Nutzungsaufwand;272516.58;277200.0;52438.75;-4683.42;-1.69;;338
25;Finanzdepartement;2551;Kantonale Feuerpolizei;;;3134.00;Sachversicherungsprämien;11007.48;12900.0;9759.45;-1892.52;-14.67;;338
25;Finanzdepartement;2551;Kantonale Feuerpolizei;;;3138.00;Kurse, Prüfungen und Beratungen;759090.85;726000.0;643456.67;33090.85;4.56;Bei Budgetierung nicht vorhersehbare;338
25;Finanzdepartement;2551;Kantonale Feuerpolizei;;;3150.00;Unterhalt Büromöbel und -geräte;118.0;800.0;;-682.0;-85.25;;338
25;Finanzdepartement;2551;Kantonale Feuerpolizei;;;3151.00;Unterhalt Maschinen, Geräte, Fahrzeuge;89452.98;96600.0;75914.99;-7147.02;-7.4;;338
25;Finanzdepartement;2551;Kantonale Feuerpolizei;;;3153.00;Informatik-Unterhalt (Hardware);60.0;700.0;;-640.0;-91.43;;338
25;Finanzdepartement;2551;Kantonale Feuerpolizei;;;3158.00;Unterhalt immaterielle Anlagen;61101.09;107000.0;100321.75;-45898.91;-42.9;Budgetvorhersage ITSH;338
25;Finanzdepartement;2551;Kantonale Feuerpolizei;;;3160.00;Mieten und Pachten Liegenschaften;23872.75;27300.0;24742.35;-3427.25;-12.55;;338
25;Finanzdepartement;2551;Kantonale Feuerpolizei;;;3161.00;Mieten, Benützungskosten Anlagen;;;6137.85;;;;338
25;Finanzdepartement;2551;Kantonale Feuerpolizei;;;3170.00;Reisekosten und Spesen;2536.3;6100.0;4196.0;-3563.7;-58.42;;338
25;Finanzdepartement;2551;Kantonale Feuerpolizei;;;3199.00;Übriger Betriebsaufwand;4823.76;5800.0;888.5;-976.24;-16.83;;338
25;Finanzdepartement;2551;Kantonale Feuerpolizei;;;3300.60;Planmässige Abschreibungen Mobilien;92359.0;17400.0;92359.0;74959.0;430.8;Die Abschreibungen für die «Autarke;338
25;Finanzdepartement;2551;Kantonale Feuerpolizei;;;3320.00;Planmässige Abschreibungen immaterielle Anlagen;;40200.0;;-40200.0;-100.0;Vgl. Kommentar Konto 2551.3300.60.;338
25;Finanzdepartement;2551;Kantonale Feuerpolizei;;;3631.00;Beiträge an Kantone und Konkordate;139302.0;129000.0;129985.5;10302.0;7.99;Für Revision Brandschutzrecht vom;338
25;Finanzdepartement;2551;Kantonale Feuerpolizei;;;3910.00;IV Dienstleistungen;11683.5;10700.0;10826.1;983.5;9.19;;338
25;Finanzdepartement;2551;Kantonale Feuerpolizei;;;4210.00;Gebühren für Amtshandlungen;-53660.0;-28000.0;-35705.0;-25660.0;91.64;Deutlich höhere Einnahmen infolge;339
25;Finanzdepartement;2551;Kantonale Feuerpolizei;;;4240.00;Benützungsgebühren und Dienstleistungen;-18302.25;-16000.0;-16419.8;-2302.25;14.39;;339
25;Finanzdepartement;2551;Kantonale Feuerpolizei;;;4250.00;Verkäufe;-7700.0;-10100.0;;2400.0;-23.76;;339
25;Finanzdepartement;2551;Kantonale Feuerpolizei;;;4612.10;Entschädigungen von innerkantonalen Gemeinden und Gemeindezweckverbänden;-14698.05;-8000.0;-6901.0;-6698.05;83.73;;339
25;Finanzdepartement;2551;Kantonale Feuerpolizei;;;4631.00;Beiträge von Kantonen und Konkordaten;-9450.0;;-11230.0;-9450.0;;;339
25;Finanzdepartement;2551;Kantonale Feuerpolizei;;;4980.00;Übertragungen;-2874606.68;-3108900.0;-2801686.55;234293.32;-7.54;;339
25;Finanzdepartement;2553;Schwerverkehrskontrollzentrum Schaffhausen;;;3010.00;Löhne des Verwaltungs- und Betriebspersonals;1524216.0;1565300.0;1469409.0;-41084.0;-2.62;Vakante Stellen konnten nicht;339
25;Finanzdepartement;2553;Schwerverkehrskontrollzentrum Schaffhausen;;;3010.95;Rückerstattungen Taggelder UV, EO, MSE, MV, IV für Verwaltungs- und Betriebspersonal;-3086.5;-1000.0;-157.45;-2086.5;208.65;;339
25;Finanzdepartement;2553;Schwerverkehrskontrollzentrum Schaffhausen;;;3049.00;Übrige Zulagen;55809.6;54200.0;44925.25;1609.6;2.97;;339
25;Finanzdepartement;2553;Schwerverkehrskontrollzentrum Schaffhausen;;;3050.00;AG-Beiträge AHV, IV, EO, ALV, Verwaltungskosten;100662.2;103000.0;96668.7;-2337.8;-2.27;;339
25;Finanzdepartement;2553;Schwerverkehrskontrollzentrum Schaffhausen;;;3052.00;AG-Beiträge an Pensionskassen;200029.2;211600.0;185412.3;-11570.8;-5.47;;339
25;Finanzdepartement;2553;Schwerverkehrskontrollzentrum Schaffhausen;;;3053.00;AG-Beiträge an Unfallversicherungen;8376.2;8500.0;8053.3;-123.8;-1.46;;339
25;Finanzdepartement;2553;Schwerverkehrskontrollzentrum Schaffhausen;;;3054.00;AG-Beiträge an Familienzulagekassen;20127.15;20600.0;19327.5;-472.85;-2.3;;339
25;Finanzdepartement;2553;Schwerverkehrskontrollzentrum Schaffhausen;;;3059.10;AG-Beiträge Sozialfonds;1237.95;1200.0;1193.9;37.95;3.16;;339
25;Finanzdepartement;2553;Schwerverkehrskontrollzentrum Schaffhausen;;;3090.00;Aus- und Weiterbildung des eigenen Personals;33555.15;23400.0;18522.1;10155.15;43.4;Der Nachholbedarf aus früheren;339
25;Finanzdepartement;2553;Schwerverkehrskontrollzentrum Schaffhausen;;;3099.00;Übriger Personalaufwand;821.7;3000.0;607.3;-2178.3;-72.61;;339
25;Finanzdepartement;2553;Schwerverkehrskontrollzentrum Schaffhausen;;;3100.00;Büromaterial;3000.0;3000.0;2900.0;;;;339
25;Finanzdepartement;2553;Schwerverkehrskontrollzentrum Schaffhausen;;;3101.00;Betriebs- und Verbrauchsmaterial;24403.0;28200.0;26590.2;-3797.0;-13.46;;339
25;Finanzdepartement;2553;Schwerverkehrskontrollzentrum Schaffhausen;;;3102.00;Drucksachen, Publikationen;;;218.35;;;;339
25;Finanzdepartement;2553;Schwerverkehrskontrollzentrum Schaffhausen;;;3103.00;Fachliteratur, Zeitschriften;266.0;3500.0;2449.85;-3234.0;-92.4;;339
25;Finanzdepartement;2553;Schwerverkehrskontrollzentrum Schaffhausen;;;3111.00;Maschinen, Geräte und Fahrzeuge;73600.0;73600.0;72133.0;;;;339
25;Finanzdepartement;2553;Schwerverkehrskontrollzentrum Schaffhausen;;;3112.00;Kleider, Wäsche, Vorhänge;38400.0;38400.0;38300.0;;;;339
25;Finanzdepartement;2553;Schwerverkehrskontrollzentrum Schaffhausen;;;3113.00;Hardware;9762.75;30200.0;42463.52;-20437.25;-67.67;Weniger Hardware-Bedarf, da 2024;339
25;Finanzdepartement;2553;Schwerverkehrskontrollzentrum Schaffhausen;;;3130.00;Dienstleistungen Dritter;26001.45;25000.0;25705.15;1001.45;4.01;;340
25;Finanzdepartement;2553;Schwerverkehrskontrollzentrum Schaffhausen;;;3151.00;Unterhalt Maschinen, Geräte, Fahrzeuge;96325.24;83500.0;65041.61;12825.24;15.36;Zusätzliche Wartungs- und;340
25;Finanzdepartement;2553;Schwerverkehrskontrollzentrum Schaffhausen;;;3153.00;Informatik-Unterhalt (Hardware);;1000.0;;-1000.0;-100.0;;340
25;Finanzdepartement;2553;Schwerverkehrskontrollzentrum Schaffhausen;;;3158.00;Unterhalt immaterielle Anlagen;18292.22;18300.0;10615.82;-7.78;-0.04;;340
25;Finanzdepartement;2553;Schwerverkehrskontrollzentrum Schaffhausen;;;3161.00;Mieten, Benützungskosten Anlagen;42644.85;42300.0;43317.8;344.85;0.82;;340
